Date,hwr,hws,oat
2017-10-01 08:00:16.166000-05:00,177.9692,185.7787,50.1291
2017-10-01 08:00:16.185000-05:00,177.9692,185.7787,50.1291
2017-10-01 08:00:16.214000-05:00,177.9692,185.7787,50.1291
2017-10-01 08:00:16.319000-05:00,177.9692,185.7787,50.1291
2017-10-01 08:15:17.593000-05:00,177.9692,185.7787,50.5211
2017-10-01 08:15:17.614000-05:00,177.9692,186.2628,50.5211
2017-10-01 08:15:17.641000-05:00,178.1039,186.2628,50.5211
2017-10-01 08:15:17.659000-05:00,178.1039,186.2628,50.5211
2017-10-01 08:15:17.679000-05:00,178.1039,186.2628,50.5211
2017-10-01 08:15:17.818000-05:00,178.1039,186.2628,50.5211
2017-10-01 08:25:50.861000-05:00,178.1039,186.2628,50.5211
2017-10-01 08:30:08.165000-05:00,178.1039,186.2628,51.6962
2017-10-01 08:30:08.183000-05:00,178.1039,178.0041,51.6962
2017-10-01 08:30:08.202000-05:00,178.0149,178.0041,51.6962
2017-10-01 08:30:08.221000-05:00,178.0149,178.0041,51.6962
2017-10-01 08:30:08.250000-05:00,178.0149,178.0041,51.6962
2017-10-01 08:30:08.377000-05:00,178.0149,178.0041,51.6962
2017-10-01 08:45:07.890000-05:00,178.0149,178.0041,52.2574
2017-10-01 08:45:07.911000-05:00,178.0149,171.9994,52.2574
2017-10-01 08:45:07.929000-05:00,171.7925,171.9994,52.2574
2017-10-01 08:45:07.947000-05:00,171.7925,171.9994,52.2574
2017-10-01 08:45:07.978000-05:00,171.7925,171.9994,52.2574
2017-10-01 08:45:08.082000-05:00,171.7925,171.9994,52.2574
2017-10-01 09:00:07.825000-05:00,171.7925,171.9994,53.0162
2017-10-01 09:00:07.843000-05:00,171.7925,165.6229,53.0162
2017-10-01 09:00:07.860000-05:00,165.4497,165.6229,53.0162
2017-10-01 09:00:07.877000-05:00,165.4497,165.6229,53.0162
2017-10-01 09:00:07.895000-05:00,165.4497,165.6229,53.0162
2017-10-01 09:00:08.089000-05:00,165.4497,165.6229,53.0162
2017-10-01 09:15:08.553000-05:00,165.4497,165.6229,54.3576
2017-10-01 09:15:08.571000-05:00,165.4497,159.58,54.3576
2017-10-01 09:15:08.591000-05:00,159.1354,159.58,54.3576
2017-10-01 09:15:08.624000-05:00,159.1354,159.58,54.3576
2017-10-01 09:15:08.642000-05:00,159.1354,159.58,54.3576
2017-10-01 09:15:08.770000-05:00,159.1354,159.58,54.3576
2017-10-01 09:30:07.771000-05:00,159.1354,159.58,55.1078
2017-10-01 09:30:07.791000-05:00,159.1354,153.8538,55.1078
2017-10-01 09:30:07.811000-05:00,153.5001,153.8538,55.1078
2017-10-01 09:30:07.845000-05:00,153.5001,153.8538,55.1078
2017-10-01 09:30:07.863000-05:00,153.5001,153.8538,55.1078
2017-10-01 09:30:07.996000-05:00,153.5001,153.8538,55.1078
2017-10-01 09:45:07.896000-05:00,153.5001,153.8538,57.0681
2017-10-01 09:45:07.915000-05:00,153.5001,148.5303,57.0681
2017-10-01 09:45:07.942000-05:00,148.1621,148.5303,57.0681
2017-10-01 09:45:07.961000-05:00,148.1621,148.5303,57.0681
2017-10-01 09:45:07.994000-05:00,148.1621,148.5303,57.0681
2017-10-01 09:45:08.120000-05:00,148.1621,148.5303,57.0681
2017-10-01 09:52:48.620000-05:00,148.1621,148.5303,57.0681
2017-10-01 10:00:07.674000-05:00,148.1621,148.5303,58.2004
2017-10-01 10:00:07.693000-05:00,148.1621,143.8462,58.2004
2017-10-01 10:00:07.714000-05:00,143.5815,143.8462,58.2004
2017-10-01 10:00:07.744000-05:00,143.5815,143.8462,58.2004
2017-10-01 10:00:07.762000-05:00,143.5815,143.8462,58.2004
2017-10-01 10:00:07.883000-05:00,143.5815,143.8462,58.2004
2017-10-01 10:15:08.201000-05:00,143.5815,143.8462,59.76
