Date,DP_1,OA_Enth,OAT,Return_Temp,Supply_Temp
4/27/2020 07:50:00 AM CDT,6.7,14.012603,51.1,67.399994,67.399994
4/27/2020 07:55:00 AM CDT,6.9,14.179705,51.8,67.399994,66.5
4/27/2020 08:00:00 AM CDT,7.2,14.322933,52.4,66.299995,66
4/27/2020 08:05:00 AM CDT,7.3,14.442291,52.9,66.299995,66.799995
4/27/2020 08:10:00 AM CDT,7.4,14.58552,53.5,67,66.399994
4/27/2020 08:15:00 AM CDT,7.4,14.633263,53.7,67,66.2
4/27/2020 08:20:00 AM CDT,7.6,15.20618,56.1,66.5,66.5
4/27/2020 08:25:00 AM CDT,7.7,15.373281,56.8,66.5,66.5
4/27/2020 08:30:00 AM CDT,7.7,15.34941,56.7,66.299995,66.2
4/27/2020 08:35:00 AM CDT,7.7,15.635869,57.9,66.299995,66.5
4/27/2020 08:40:00 AM CDT,7.8,15.731355,58.3,66.7,66.399994
4/27/2020 08:45:00 AM CDT,7.8,15.707483,58.2,66.7,66.299995
4/27/2020 08:50:00 AM CDT,7.8,15.468768,57.2,66.59375,66.399994
4/27/2020 08:55:00 AM CDT,7.8,15.564254,57.6,66.59375,66.399994
4/27/2020 09:00:00 AM CDT,7.8,15.755227,58.4,66.5,66.399994
4/27/2020 09:05:00 AM CDT,7.8,15.611997,57.8,66.5,66.399994
4/27/2020 09:10:00 AM CDT,7.8,15.540381,57.5,66.5,66.299995
4/27/2020 09:15:00 AM CDT,7.8,15.421025,57,66.5,66.299995
4/27/2020 09:20:00 AM CDT,7.8,15.373281,56.8,66.399994,66.299995
4/27/2020 09:25:00 AM CDT,7.8,15.373281,56.8,66.399994,66.299995
4/27/2020 09:30:00 AM CDT,7.8,15.373281,56.8,66.399994,66.2
4/27/2020 09:35:00 AM CDT,7.8,15.397153,56.9,66.399994,66.299995
4/27/2020 09:40:00 AM CDT,7.8,15.421025,57,66.5,66.2
4/27/2020 09:45:00 AM CDT,7.8,15.421025,57,66.5,66.2
4/27/2020 09:50:00 AM CDT,7.8,15.421025,57,66.399994,66.299995
4/27/2020 09:55:00 AM CDT,7.8,15.397153,56.9,66.399994,66.2
4/27/2020 10:00:00 AM CDT,7.8,15.444896,57.1,66.5,66.299995
4/27/2020 10:05:00 AM CDT,7.7,15.444896,57.1,66.5,66.299995
4/27/2020 10:10:00 AM CDT,7.7,15.468768,57.2,66.5,66.299995
4/27/2020 10:15:00 AM CDT,7.7,15.492639,57.3,66.5,66.2
4/27/2020 10:20:00 AM CDT,38,15.468768,57.2,66.399994,65.799995
4/27/2020 10:25:00 AM CDT,37.9,15.468768,57.2,66.399994,66.1
4/27/2020 10:30:00 AM CDT,37.7,15.492639,57.3,66.299995,66.299995
4/27/2020 10:35:00 AM CDT,0.1,15.516511,57.4,66.299995,66.399994
4/27/2020 10:40:00 AM CDT,0.1,15.468768,57.2,66.5,66.299995
4/27/2020 10:45:00 AM CDT,0.1,15.397153,56.9,66.5,66.2
4/27/2020 10:50:00 AM CDT,0.1,15.421025,57,66.399994,66.2
4/27/2020 10:55:00 AM CDT,0.1,15.468768,57.2,66.399994,66.2
4/27/2020 11:00:00 AM CDT,0.1,15.492639,57.3,66.299995,66.1
4/27/2020 11:05:00 AM CDT,0.1,15.492639,57.3,66.299995,66.1
4/27/2020 11:10:00 AM CDT,0.1,15.492639,57.3,66.1,66
4/27/2020 11:15:00 AM CDT,0.1,15.516511,57.4,66.1,66.1
4/27/2020 11:20:00 AM CDT,0.1,15.492639,57.3,66.2,66.1
4/27/2020 11:25:00 AM CDT,0.1,15.468768,57.2,66.2,66.1
4/27/2020 11:30:00 AM CDT,0.1,15.421025,57,66,66
4/27/2020 11:35:00 AM CDT,0.1,15.34941,56.7,66,65.89844
4/27/2020 11:40:00 AM CDT,0.1,15.301667,56.5,66,65.89844
4/27/2020 11:45:00 AM CDT,0.1,15.301667,56.5,66,65.799995
4/27/2020 11:50:00 AM CDT,0.1,15.301667,56.5,66,65.89844
4/27/2020 11:55:00 AM CDT,0.1,15.325538,56.6,66,65.799995
4/27/2020 12:00:00 PM CDT,0.1,15.34941,56.7,65.89844,65.7
4/27/2020 12:05:00 PM CDT,0.1,15.373281,56.8,65.89844,65.7
4/27/2020 12:10:00 PM CDT,0.1,15.325538,56.6,65.799995,65.799995
4/27/2020 12:15:00 PM CDT,0.1,15.230052,56.2,65.799995,65.7
4/27/2020 12:20:00 PM CDT,0.1,15.182309,56,65.59375,65.7
4/27/2020 12:25:00 PM CDT,0.1,15.158439,55.9,65.59375,65.59375
4/27/2020 12:30:00 PM CDT,0.1,15.086823,55.6,65.7,65.399994
4/27/2020 12:35:00 PM CDT,0.1,15.086823,55.6,65.7,65.5
4/27/2020 12:40:00 PM CDT,0.1,15.039081,55.4,65.5,65.299995
4/27/2020 12:45:00 PM CDT,0.1,15.039081,55.4,65.5,65.399994
4/27/2020 12:50:00 PM CDT,0.1,15.039081,55.4,65.399994,65.299995
4/27/2020 12:55:00 PM CDT,0.1,14.967465,55.1,65.399994,65.399994
4/27/2020 01:00:00 PM CDT,0.1,14.991338,55.2,65.299995,65.299995
4/27/2020 01:05:00 PM CDT,0.1,14.919723,54.9,65.299995,65.2
4/27/2020 01:10:00 PM CDT,0.1,14.704878,54,65.2,65.299995
4/27/2020 01:15:00 PM CDT,0.1,14.58552,53.5,65.2,65.1
4/27/2020 01:20:00 PM CDT,0.1,14.633263,53.7,65.1,65.1
4/27/2020 01:25:00 PM CDT,0.1,14.609392,53.6,65.1,65
4/27/2020 01:30:00 PM CDT,0.1,14.466162,53,64.799995,65.1
4/27/2020 01:35:00 PM CDT,0.1,14.394548,52.7,64.799995,64.89844
4/27/2020 01:40:00 PM CDT,0.1,14.442291,52.9,64.799995,64.89844
4/27/2020 01:45:00 PM CDT,0.1,14.5139065,53.2,64.799995,64.799995
4/27/2020 01:50:00 PM CDT,0.1,14.537777,53.3,64.59375,64.89844
4/27/2020 01:55:00 PM CDT,0.1,14.537777,53.3,64.59375,64.89844
4/27/2020 02:00:00 PM CDT,0.1,14.370676,52.6,64.59375,64.7
4/27/2020 02:05:00 PM CDT,0.1,14.299061,52.3,64.59375,64.7
4/27/2020 02:10:00 PM CDT,0.1,14.299061,52.3,64.59375,64.59375
4/27/2020 02:15:00 PM CDT,0.1,14.27519,52.2,64.59375,64.7
4/27/2020 02:20:00 PM CDT,0.1,14.251318,52.1,64.299995,64.59375
4/27/2020 02:25:00 PM CDT,0.1,14.322933,52.4,64.299995,64.59375
4/27/2020 02:30:00 PM CDT,0.1,14.394548,52.7,64.299995,64.399994
4/27/2020 02:35:00 PM CDT,0.1,14.418419,52.8,64.299995,64.399994
4/27/2020 02:40:00 PM CDT,0.1,14.5139065,53.2,64.2,64.399994
4/27/2020 02:45:00 PM CDT,0.1,14.442291,52.9,64.2,64.299995
4/27/2020 02:50:00 PM CDT,0.1,14.394548,52.7,64,64.299995
4/27/2020 02:55:00 PM CDT,0.1,14.394548,52.7,64,64.299995
4/27/2020 03:00:00 PM CDT,0.1,14.370676,52.6,63.8,64.2
4/27/2020 03:05:00 PM CDT,0.1,14.299061,52.3,63.8,64.1
4/27/2020 03:10:00 PM CDT,0.1,14.251318,52.1,63.699997,64.1
4/27/2020 03:15:00 PM CDT,0.1,14.27519,52.2,63.699997,64.1
4/27/2020 03:20:00 PM CDT,0.1,14.299061,52.3,63.699997,64.1
4/27/2020 03:25:00 PM CDT,0.1,14.322933,52.4,63.699997,64
4/27/2020 03:30:00 PM CDT,0.1,14.418419,52.8,63.59375,63.898438
4/27/2020 03:35:00 PM CDT,0.1,14.633263,53.7,63.59375,63.898438
4/27/2020 03:40:00 PM CDT,0.1,14.657135,53.8,63.3,63.8
4/27/2020 03:45:00 PM CDT,0.1,14.633263,53.7,63.3,63.8
4/27/2020 03:50:00 PM CDT,0.1,14.657135,53.8,63.199997,63.8
4/27/2020 03:55:00 PM CDT,0.1,14.728748,54.1,63.199997,63.699997
4/27/2020 04:00:00 PM CDT,0.1,14.871979,54.7,63.199997,63.699997
4/27/2020 04:05:00 PM CDT,0.1,14.89585,54.8,63.199997,63.699997
4/27/2020 04:10:00 PM CDT,0.1,14.943593,55,63.1,63.59375
4/27/2020 04:15:00 PM CDT,0.1,15.110694,55.7,63.1,63.59375
4/27/2020 04:20:00 PM CDT,0.1,15.182309,56,63,63.5
4/27/2020 04:25:00 PM CDT,0.1,15.182309,56,63,63.5
4/27/2020 04:30:00 PM CDT,0.1,15.158439,55.9,62.898438,63.5
4/27/2020 04:35:00 PM CDT,0.1,15.182309,56,62.898438,63.5
4/27/2020 04:40:00 PM CDT,0.1,15.230052,56.2,62.898438,63.399998
4/27/2020 04:45:00 PM CDT,0.1,15.20618,56.1,62.898438,63.399998
4/27/2020 04:50:00 PM CDT,0.1,15.20618,56.1,62.8,63.399998
4/27/2020 04:55:00 PM CDT,0.1,15.301667,56.5,62.8,63.3
4/27/2020 05:00:00 PM CDT,0.1,15.34941,56.7,62.699997,63.3
4/27/2020 05:05:00 PM CDT,0.1,15.444896,57.1,62.699997,63.399998
4/27/2020 05:10:00 PM CDT,0.1,15.444896,57.1,62.59375,63.199997
4/27/2020 05:15:00 PM CDT,0.1,15.468768,57.2,62.59375,63.3
4/27/2020 05:20:00 PM CDT,0.1,15.468768,57.2,62.59375,63.199997
4/27/2020 05:25:00 PM CDT,0.1,15.516511,57.4,62.59375,63.1
4/27/2020 05:30:00 PM CDT,0.1,15.492639,57.3,62.5,63.1
4/27/2020 05:35:00 PM CDT,0.1,15.564254,57.6,62.5,63.1
4/27/2020 05:40:00 PM CDT,0.1,15.635869,57.9,62.5,63.1
4/27/2020 05:45:00 PM CDT,0.1,15.6597395,58,62.5,63.1
4/27/2020 05:50:00 PM CDT,0.1,15.6597395,58,62.399998,63
4/27/2020 05:55:00 PM CDT,0.1,15.683611,58.1,62.399998,63.1
4/27/2020 06:00:00 PM CDT,0.1,15.683611,58.1,62.3,63
4/27/2020 06:05:00 PM CDT,0.1,15.707483,58.2,62.3,63
4/27/2020 06:10:00 PM CDT,0.1,15.707483,58.2,62.3,63
4/27/2020 06:15:00 PM CDT,0.1,15.707483,58.2,62.3,63
4/27/2020 06:20:00 PM CDT,0.1,15.707483,58.2,62.3,62.898438
4/27/2020 06:25:00 PM CDT,0.1,15.707483,58.2,62.3,62.8
4/27/2020 06:30:00 PM CDT,0.1,15.755227,58.4,62.199997,62.898438
4/27/2020 06:35:00 PM CDT,0.1,15.731355,58.3,62.199997,62.898438
4/27/2020 06:40:00 PM CDT,0.1,15.731355,58.3,62,62.898438
4/27/2020 06:45:00 PM CDT,0.1,15.731355,58.3,62,62.8
4/27/2020 06:50:00 PM CDT,0.1,15.707483,58.2,62.1,62.898438
4/27/2020 06:55:00 PM CDT,0.1,15.683611,58.1,62.1,62.8
4/27/2020 07:00:00 PM CDT,0.1,15.635869,57.9,62,62.8
4/27/2020 07:05:00 PM CDT,0.1,15.611997,57.8,62,62.898438
4/27/2020 07:10:00 PM CDT,0.1,15.611997,57.8,62,62.8
4/27/2020 07:15:00 PM CDT,0.1,15.611997,57.8,62,62.699997
4/27/2020 07:20:00 PM CDT,0.1,15.564254,57.6,61.898438,62.699997
4/27/2020 07:25:00 PM CDT,0.1,15.540381,57.5,61.898438,62.8
4/27/2020 07:30:00 PM CDT,0.1,15.516511,57.4,62,62.8
4/27/2020 07:35:00 PM CDT,0.1,15.516511,57.4,62,62.699997
4/27/2020 07:40:00 PM CDT,0.1,15.492639,57.3,61.8,62.699997
4/27/2020 07:45:00 PM CDT,0.1,15.492639,57.3,61.8,62.59375
4/27/2020 07:50:00 PM CDT,0.1,15.468768,57.2,61.8,62.59375
4/27/2020 07:55:00 PM CDT,0.1,15.421025,57,61.8,62.59375
4/27/2020 08:00:00 PM CDT,0.1,15.373281,56.8,61.59375,62.59375
4/27/2020 08:05:00 PM CDT,0.1,15.325538,56.6,61.59375,62.59375
4/27/2020 08:10:00 PM CDT,0.1,15.325538,56.6,61.699997,62.5
4/27/2020 08:15:00 PM CDT,0.1,15.301667,56.5,61.699997,62.5
4/27/2020 08:20:00 PM CDT,0.1,15.253924,56.3,61.699997,62.59375
4/27/2020 08:25:00 PM CDT,0.1,15.230052,56.2,61.699997,62.59375
4/27/2020 08:30:00 PM CDT,0.1,15.182309,56,61.5,62.399998
4/27/2020 08:35:00 PM CDT,0.1,15.086823,55.6,61.5,62.399998
4/27/2020 08:40:00 PM CDT,0.1,15.062951,55.5,61.5,62.3
4/27/2020 08:45:00 PM CDT,0.1,15.062951,55.5,61.5,62.3
4/27/2020 08:50:00 PM CDT,0.1,15.015208,55.3,61.5,62.399998
4/27/2020 08:55:00 PM CDT,0.1,14.967465,55.1,61.5,62.3
4/27/2020 09:00:00 PM CDT,0.1,14.943593,55,61.3,62.3
4/27/2020 09:05:00 PM CDT,0.1,14.919723,54.9,61.3,62.199997
4/27/2020 09:10:00 PM CDT,0.1,14.89585,54.8,61.3,62.199997
4/27/2020 09:15:00 PM CDT,0.1,14.824236,54.5,61.3,62.199997
4/27/2020 09:20:00 PM CDT,0.1,14.800364,54.4,61.199997,62.1
4/27/2020 09:25:00 PM CDT,0.1,14.800364,54.4,61.199997,62.199997
4/27/2020 09:30:00 PM CDT,0.1,14.800364,54.4,61.199997,62.1
4/27/2020 09:35:00 PM CDT,0.1,14.776492,54.3,61.199997,62.1
4/27/2020 09:40:00 PM CDT,0.1,14.728748,54.1,61.199997,62.1
4/27/2020 09:45:00 PM CDT,0.1,14.681007,53.9,61.199997,62
4/27/2020 09:50:00 PM CDT,0.1,14.704878,54,61.1,62
4/27/2020 09:55:00 PM CDT,0.1,14.681007,53.9,61.1,61.898438
4/27/2020 10:00:00 PM CDT,0.1,14.681007,53.9,60.898438,62
4/27/2020 10:05:00 PM CDT,0.1,14.681007,53.9,60.898438,61.898438
4/27/2020 10:10:00 PM CDT,0.1,14.657135,53.8,60.898438,62
4/27/2020 10:15:00 PM CDT,0.1,14.657135,53.8,60.898438,61.898438
4/27/2020 10:20:00 PM CDT,0.1,14.657135,53.8,60.8,61.8
4/27/2020 10:25:00 PM CDT,0.1,14.657135,53.8,60.8,61.8
4/27/2020 10:30:00 PM CDT,0.1,14.681007,53.9,60.699997,61.699997
4/27/2020 10:35:00 PM CDT,0.1,14.58552,53.5,60.699997,61.699997
4/27/2020 10:40:00 PM CDT,0.1,14.561649,53.4,60.699997,61.59375
4/27/2020 10:45:00 PM CDT,0.1,14.5139065,53.2,60.699997,61.59375
4/27/2020 10:50:00 PM CDT,0.1,14.5139065,53.2,60.5,61.8
4/27/2020 10:55:00 PM CDT,0.1,14.633263,53.7,60.5,61.59375
4/27/2020 11:00:00 PM CDT,0.1,14.681007,53.9,60.399998,61.5
4/27/2020 11:05:00 PM CDT,0.1,14.657135,53.8,60.399998,61.5
4/27/2020 11:10:00 PM CDT,0.1,14.418419,52.8,60.399998,61.5
4/27/2020 11:15:00 PM CDT,0.1,14.442291,52.9,60.399998,61.399998
4/27/2020 11:20:00 PM CDT,0.1,14.537777,53.3,60.3,61.399998
4/27/2020 11:25:00 PM CDT,0.1,14.609392,53.6,60.3,61.3
4/27/2020 11:30:00 PM CDT,0.1,14.58552,53.5,60.199997,61.399998
4/27/2020 11:35:00 PM CDT,0.1,14.561649,53.4,60.199997,61.3
4/27/2020 11:40:00 PM CDT,0.1,14.537777,53.3,60.1,61.3
4/27/2020 11:45:00 PM CDT,0.1,14.394548,52.7,60.1,61.199997
4/27/2020 11:50:00 PM CDT,0.1,14.490034,53.1,60,61.1
4/27/2020 11:55:00 PM CDT,0.1,14.561649,53.4,60,61.1
4/28/2020 12:00:00 AM CDT,0.1,14.609392,53.6,59.898438,61.1
4/28/2020 12:05:00 AM CDT,0.1,14.561649,53.4,59.898438,61.199997
4/28/2020 12:10:00 AM CDT,0.1,14.394548,52.7,59.8,61
4/28/2020 12:15:00 AM CDT,0.1,14.108089,51.5,59.8,61.1
4/28/2020 12:20:00 AM CDT,0.1,14.084218,51.4,59.8,60.898438
4/28/2020 12:25:00 AM CDT,0.1,14.13196,51.6,59.8,61
4/28/2020 12:30:00 AM CDT,0.1,14.2274475,52,59.699997,60.8
4/28/2020 12:35:00 AM CDT,0.1,14.251318,52.1,59.699997,60.8
4/28/2020 12:40:00 AM CDT,0.1,14.322933,52.4,59.59375,60.8
4/28/2020 12:45:00 AM CDT,0.1,14.346806,52.5,59.59375,60.8
4/28/2020 12:50:00 AM CDT,0.1,14.299061,52.3,59.5,60.8
4/28/2020 12:55:00 AM CDT,0.1,14.27519,52.2,59.5,60.699997
4/28/2020 01:00:00 AM CDT,0.1,14.299061,52.3,59.399998,60.699997
4/28/2020 01:05:00 AM CDT,0.1,14.299061,52.3,59.399998,60.59375
4/28/2020 01:10:00 AM CDT,0.1,14.203576,51.9,59.399998,60.699997
4/28/2020 01:15:00 AM CDT,0.1,14.203576,51.9,59.399998,60.5
4/28/2020 01:20:00 AM CDT,0.1,14.2274475,52,59.3,60.5
4/28/2020 01:25:00 AM CDT,0.1,14.251318,52.1,59.3,60.59375
4/28/2020 01:30:00 AM CDT,0.1,14.27519,52.2,59.1,60.399998
4/28/2020 01:35:00 AM CDT,0.1,14.27519,52.2,59.1,60.5
4/28/2020 01:40:00 AM CDT,0.1,14.27519,52.2,59.1,60.399998
4/28/2020 01:45:00 AM CDT,0.1,14.27519,52.2,59.1,60.399998
4/28/2020 01:50:00 AM CDT,0.1,14.251318,52.1,59,60.3
4/28/2020 01:55:00 AM CDT,0.1,14.251318,52.1,59,60.199997
4/28/2020 02:00:00 AM CDT,0.1,14.108089,51.5,59,60.3
4/28/2020 02:05:00 AM CDT,0.1,13.893245,50.6,59,60.199997
4/28/2020 02:10:00 AM CDT,0.1,13.702272,49.8,58.898438,60.199997
4/28/2020 02:15:00 AM CDT,0.1,13.917117,50.7,58.898438,60.1
4/28/2020 02:20:00 AM CDT,0.1,13.98873,51,58.699997,60.1
4/28/2020 02:25:00 AM CDT,0.1,13.869374,50.5,58.699997,60.1
4/28/2020 02:30:00 AM CDT,0.1,13.750016,50,58.59375,60.1
4/28/2020 02:35:00 AM CDT,0.1,13.845502,50.4,58.59375,59.898438
4/28/2020 02:40:00 AM CDT,0.1,13.917117,50.7,58.5,59.898438
4/28/2020 02:45:00 AM CDT,0.1,13.750016,50,58.5,59.8
4/28/2020 02:50:00 AM CDT,0.1,13.702272,49.8,58.399998,59.8
4/28/2020 02:55:00 AM CDT,0.1,13.726145,49.9,58.399998,59.8
4/28/2020 03:00:00 AM CDT,0.1,13.702272,49.8,58.3,59.59375
4/28/2020 03:05:00 AM CDT,0.1,13.582915,49.3,58.3,59.699997
4/28/2020 03:10:00 AM CDT,0.1,13.65453,49.6,58.199997,59.699997
4/28/2020 03:15:00 AM CDT,0.1,13.82163,50.3,58.199997,59.59375
4/28/2020 03:20:00 AM CDT,0.1,13.582915,49.3,58,59.59375
4/28/2020 03:25:00 AM CDT,0.1,13.582915,49.3,58,59.5
4/28/2020 03:30:00 AM CDT,0.1,13.702272,49.8,58,59.5
4/28/2020 03:35:00 AM CDT,0.1,13.750016,50,58,59.399998
4/28/2020 03:40:00 AM CDT,0.1,13.797759,50.2,57.898438,59.399998
4/28/2020 03:45:00 AM CDT,0.1,13.845502,50.4,57.898438,59.399998
4/28/2020 03:50:00 AM CDT,0.1,13.869374,50.5,57.699997,59.3
4/28/2020 03:55:00 AM CDT,0.1,13.893245,50.6,57.699997,59.3
4/28/2020 04:00:00 AM CDT,0.1,13.893245,50.6,57.699997,59.3
4/28/2020 04:05:00 AM CDT,0.1,13.869374,50.5,57.699997,59.199997
4/28/2020 04:10:00 AM CDT,0.1,13.893245,50.6,57.699997,59.199997
4/28/2020 04:15:00 AM CDT,0.1,13.845502,50.4,57.699997,59.1
4/28/2020 04:20:00 AM CDT,0.1,13.82163,50.3,57.5,59.1
4/28/2020 04:25:00 AM CDT,0.1,13.773887,50.1,57.5,59
4/28/2020 04:30:00 AM CDT,0.1,13.845502,50.4,57.5,59
4/28/2020 04:35:00 AM CDT,0.1,13.893245,50.6,57.5,59
4/28/2020 04:40:00 AM CDT,0.1,13.917117,50.7,57.399998,58.898438
4/28/2020 04:45:00 AM CDT,0.1,13.893245,50.6,57.399998,58.898438
4/28/2020 04:50:00 AM CDT,0.1,13.869374,50.5,57.3,58.8
4/28/2020 04:55:00 AM CDT,0.1,13.869374,50.5,57.3,58.8
4/28/2020 05:00:00 AM CDT,0.1,13.893245,50.6,57.199997,58.699997
4/28/2020 05:05:00 AM CDT,0.1,13.869374,50.5,57.199997,58.699997
4/28/2020 05:10:00 AM CDT,0.1,13.845502,50.4,57.1,58.699997
4/28/2020 05:15:00 AM CDT,0.1,13.559044,49.2,57.1,58.59375
4/28/2020 05:20:00 AM CDT,0.1,13.463557,48.8,56.898438,58.5
4/28/2020 05:25:00 AM CDT,0.1,13.48743,48.9,56.898438,58.59375
4/28/2020 05:30:00 AM CDT,0.1,13.463557,48.8,56.8,58.59375
4/28/2020 05:35:00 AM CDT,0.1,13.5113,49,56.8,58.399998
4/28/2020 05:40:00 AM CDT,0.1,13.5351715,49.1,56.699997,58.399998
4/28/2020 05:45:00 AM CDT,0.1,13.606787,49.4,56.699997,58.399998
4/28/2020 05:50:00 AM CDT,0.1,13.702272,49.8,56.59375,58.3
4/28/2020 05:55:00 AM CDT,0.1,13.82163,50.3,56.59375,58.399998
4/28/2020 06:00:00 AM CDT,0.1,13.869374,50.5,56.5,58.199997
4/28/2020 06:05:00 AM CDT,0.1,13.869374,50.5,56.5,58.199997
4/28/2020 06:10:00 AM CDT,0.1,13.893245,50.6,56.5,58.199997
4/28/2020 06:15:00 AM CDT,0.1,13.940988,50.8,56.5,58.199997
4/28/2020 06:20:00 AM CDT,0.1,13.98873,51,56.399998,58.199997
4/28/2020 06:25:00 AM CDT,0.1,13.82163,50.3,56.399998,58.199997
4/28/2020 06:30:00 AM CDT,0.1,13.5113,49,56.3,58.1
4/28/2020 06:35:00 AM CDT,0.1,13.368072,48.4,56.3,58
4/28/2020 06:40:00 AM CDT,0.1,13.296456,48.1,56.3,58
4/28/2020 06:45:00 AM CDT,0.1,13.296456,48.1,56.3,57.898438
4/28/2020 06:50:00 AM CDT,0.1,13.296456,48.1,56.1,57.8
4/28/2020 06:55:00 AM CDT,0.1,13.344199,48.3,56.1,57.898438
4/28/2020 07:00:00 AM CDT,0.1,13.344199,48.3,56,57.8
4/28/2020 07:05:00 AM CDT,0.1,13.48743,48.9,56,57.8
4/28/2020 07:10:00 AM CDT,0.1,13.606787,49.4,56,57.699997
4/28/2020 07:15:00 AM CDT,0.1,13.82163,50.3,56,57.699997
4/28/2020 07:20:00 AM CDT,0.1,14.060346,51.3,55.699997,57.699997
4/28/2020 07:25:00 AM CDT,0.1,14.179705,51.8,55.699997,57.59375
4/28/2020 07:30:00 AM CDT,0.1,14.490034,53.1,55.8,57.59375
4/28/2020 07:35:00 AM CDT,0.1,14.418419,52.8,55.8,57.59375
4/28/2020 07:40:00 AM CDT,0.1,14.370676,52.6,55.699997,57.5
4/28/2020 07:45:00 AM CDT,0.1,14.466162,53,55.699997,57.59375
4/28/2020 07:50:00 AM CDT,0.1,14.919723,54.9,55.699997,57.59375
4/28/2020 07:55:00 AM CDT,0.1,15.325538,56.6,55.699997,57.5
4/28/2020 08:00:00 AM CDT,0.1,15.444896,57.1,55.59375,57.399998
4/28/2020 08:05:00 AM CDT,0.1,15.34941,56.7,55.59375,57.399998
4/28/2020 08:10:00 AM CDT,0.1,15.20618,56.1,55.5,57.5
4/28/2020 08:15:00 AM CDT,0.1,15.158439,55.9,55.5,57.5
4/28/2020 08:20:00 AM CDT,0.1,15.182309,56,55.5,57.399998
4/28/2020 08:25:00 AM CDT,0.1,15.325538,56.6,55.5,57.399998
4/28/2020 08:30:00 AM CDT,0.1,15.373281,56.8,55.5,57.399998
4/28/2020 08:35:00 AM CDT,0.1,15.444896,57.1,55.5,57.399998
4/28/2020 08:40:00 AM CDT,0.1,15.7790985,58.5,55.5,57.3
4/28/2020 08:45:00 AM CDT,0.1,15.850712,58.8,55.5,57.5
4/28/2020 08:50:00 AM CDT,0.1,15.731355,58.3,55.5,57.399998
4/28/2020 08:55:00 AM CDT,0.1,16.161043,60.1,55.5,57.399998
4/28/2020 09:00:00 AM CDT,0.1,16.53702,61.5,55.5,57.399998
4/28/2020 09:05:00 AM CDT,0.1,16.686216,62,55.5,57.399998
4/28/2020 09:10:00 AM CDT,0.1,16.984612,63,55.5,57.5
4/28/2020 09:15:00 AM CDT,0.1,17.163649,63.6,55.5,57.59375
4/28/2020 09:20:00 AM CDT,0.1,17.163649,63.6,55.5,57.5
4/28/2020 09:25:00 AM CDT,0.1,17.372526,64.3,55.5,57.59375
4/28/2020 09:30:00 AM CDT,0.1,17.19349,63.7,55.59375,57.59375
4/28/2020 09:35:00 AM CDT,0.1,17.014452,63.1,55.59375,57.8
4/28/2020 09:40:00 AM CDT,0.1,17.283007,64,55.59375,57.8
4/28/2020 09:45:00 AM CDT,0.1,17.342686,64.2,55.59375,57.8
4/28/2020 09:50:00 AM CDT,0.1,17.103971,63.4,55.699997,57.898438
4/28/2020 09:55:00 AM CDT,0.1,17.13381,63.5,55.699997,58
4/28/2020 10:00:00 AM CDT,0.1,17.223328,63.8,55.8,58
4/28/2020 10:05:00 AM CDT,0.1,17.163649,63.6,55.8,58
4/28/2020 10:10:00 AM CDT,0.1,17.253168,63.9,55.898438,58.1
4/28/2020 10:15:00 AM CDT,0.1,16.984612,63,55.898438,58.199997
4/28/2020 10:20:00 AM CDT,0.1,16.984612,63,56.199997,58.199997
4/28/2020 10:25:00 AM CDT,0.1,17.13381,63.5,56.199997,58.199997
4/28/2020 10:30:00 AM CDT,0.1,17.342686,64.2,56.3,58.3
4/28/2020 10:35:00 AM CDT,0.1,17.372526,64.3,56.3,58.3
4/28/2020 10:40:00 AM CDT,0.1,17.342686,64.2,56.5,58.399998
4/28/2020 10:45:00 AM CDT,0.1,17.342686,64.2,56.5,58.399998
4/28/2020 10:50:00 AM CDT,0.1,17.253168,63.9,56.8,58.5
4/28/2020 10:55:00 AM CDT,0.1,17.312847,64.1,56.8,58.5
4/28/2020 11:00:00 AM CDT,0.1,17.432205,64.5,57,58.5
4/28/2020 11:05:00 AM CDT,0.1,17.432205,64.5,57,58.5
4/28/2020 11:10:00 AM CDT,0.1,17.283007,64,57.199997,58.59375
4/28/2020 11:15:00 AM CDT,0.1,17.223328,63.8,57.199997,58.699997
4/28/2020 11:20:00 AM CDT,0.1,17.223328,63.8,57.5,58.8
4/28/2020 11:25:00 AM CDT,0.1,17.253168,63.9,57.5,58.898438
4/28/2020 11:30:00 AM CDT,0.1,17.283007,64,57.59375,58.898438
4/28/2020 11:35:00 AM CDT,0.1,17.283007,64,57.59375,59
4/28/2020 11:40:00 AM CDT,0.1,17.283007,64,57.8,59
4/28/2020 11:45:00 AM CDT,0.1,17.283007,64,57.8,59.199997
4/28/2020 11:50:00 AM CDT,0.1,17.432205,64.5,58,59.199997
4/28/2020 11:55:00 AM CDT,0.1,17.61124,65.1,58,59.3
4/28/2020 12:00:00 PM CDT,0.1,17.670921,65.3,58.1,59.3
4/28/2020 12:05:00 PM CDT,0.1,17.581402,65,58.1,59.3
4/28/2020 12:10:00 PM CDT,0.1,17.61124,65.1,58.3,59.399998
4/28/2020 12:15:00 PM CDT,0.1,17.521723,64.8,58.3,59.59375
4/28/2020 12:20:00 PM CDT,0.1,17.432205,64.5,58.59375,59.59375
4/28/2020 12:25:00 PM CDT,0.1,17.491882,64.7,58.59375,59.699997
4/28/2020 12:30:00 PM CDT,0.1,17.790276,65.7,58.699997,59.699997
