Date,ahuDat,ahuStatic,hws,oat,vavDat,vavDpr,vavHtg,znt
2018-02-01 06:30:07.025000-06:00,64.2733,0.43081074953079224,163.2018,2.3776,115.9086,70.0,100.0,68.3374
2018-02-01 06:45:03.001000-06:00,64.2733,0.43081074953079224,163.2018,2.3776,113.5175,70.0,100.0,68.3374
2018-02-01 06:45:03.015000-06:00,64.2733,0.43081074953079224,163.2018,2.3776,113.5175,70.0,100.0,70.0188
2018-02-01 06:45:06.948000-06:00,64.2733,0.43081074953079224,162.6047,2.3776,113.5175,70.0,100.0,70.0188
2018-02-01 06:45:06.996000-06:00,64.2733,0.43081074953079224,162.6047,1.6835,113.5175,70.0,100.0,70.0188
2018-02-01 07:00:03.014000-06:00,64.2733,0.43081074953079224,162.6047,1.6835,116.0628,70.0,100.0,70.0188
2018-02-01 07:00:03.027000-06:00,64.2733,0.43081074953079224,162.6047,1.6835,116.0628,70.0,100.0,69.3136
2018-02-01 07:00:06.966000-06:00,64.2733,0.43081074953079224,160.3044,1.6835,116.0628,70.0,100.0,69.3136
2018-02-01 07:00:07.029000-06:00,64.2733,0.43081074953079224,160.3044,1.4163,116.0628,70.0,100.0,69.3136
2018-02-01 07:15:03.017000-06:00,64.2733,0.43081074953079224,160.3044,1.4163,116.2216,70.0,100.0,69.3136
2018-02-01 07:15:03.030000-06:00,64.2733,0.43081074953079224,160.3044,1.4163,116.2216,70.0,100.0,68.6114
2018-02-01 07:15:06.925000-06:00,64.2733,0.43081074953079224,165.2044,1.4163,116.2216,70.0,100.0,68.6114
2018-02-01 07:15:06.975000-06:00,64.2733,0.43081074953079224,165.2044,1.0062,116.2216,70.0,100.0,68.6114
2018-02-01 07:30:03.032000-06:00,64.2733,0.43081074953079224,165.2044,1.0062,114.6936,70.0,100.0,68.6114
2018-02-01 07:30:03.045000-06:00,64.2733,0.43081074953079224,165.2044,1.0062,114.6936,70.0,100.0,68.5992
2018-02-01 07:30:06.905000-06:00,64.2733,0.43081074953079224,163.7234,1.0062,114.6936,70.0,100.0,68.5992
2018-02-01 07:30:06.952000-06:00,64.2733,0.43081074953079224,163.7234,0.8508511185646057,114.6936,70.0,100.0,68.5992
2018-02-01 07:45:03.006000-06:00,64.2733,0.43081074953079224,163.7234,0.8508511185646057,115.0227,70.0,100.0,68.5992
2018-02-01 07:45:03.019000-06:00,64.2733,0.43081074953079224,163.7234,0.8508511185646057,115.0227,70.0,100.0,68.5976
2018-02-01 07:45:06.980000-06:00,64.2733,0.43081074953079224,162.7357,0.8508511185646057,115.0227,70.0,100.0,68.5976
2018-02-01 07:45:07.026000-06:00,64.2733,0.43081074953079224,162.7357,0.34331512451171875,115.0227,70.0,100.0,68.5976
2018-02-01 08:00:03.029000-06:00,64.2733,0.43081074953079224,162.7357,0.34331512451171875,115.6831,70.0,100.0,68.5976
2018-02-01 08:00:03.042000-06:00,64.2733,0.43081074953079224,162.7357,0.34331512451171875,115.6831,70.0,100.0,69.1603
2018-02-01 08:00:06.932000-06:00,64.2733,0.43081074953079224,159.5549,0.34331512451171875,115.6831,70.0,100.0,69.1603
2018-02-01 08:00:06.984000-06:00,64.2733,0.43081074953079224,159.5549,0.7579233646392822,115.6831,70.0,100.0,69.1603
2018-02-01 08:15:03.004000-06:00,64.2733,0.43081074953079224,159.5549,0.7579233646392822,115.8842,70.0,100.0,69.1603
2018-02-01 08:15:03.017000-06:00,64.2733,0.43081074953079224,159.5549,0.7579233646392822,115.8842,70.0,100.0,69.1574
2018-02-01 08:15:06.943000-06:00,64.2733,0.43081074953079224,159.946,0.7579233646392822,115.8842,70.0,100.0,69.1574
2018-02-01 08:15:06.992000-06:00,64.2733,0.43081074953079224,159.946,0.13871289789676666,115.8842,70.0,100.0,69.1574
2018-02-01 08:30:03.062000-06:00,64.2733,0.43081074953079224,159.946,0.13871289789676666,114.9625,70.0,100.0,69.1574
2018-02-01 08:30:03.075000-06:00,64.2733,0.43081074953079224,159.946,0.13871289789676666,114.9625,70.0,100.0,69.9828
2018-02-01 08:30:07.008000-06:00,64.2733,0.43081074953079224,163.7956,0.13871289789676666,114.9625,70.0,100.0,69.9828
2018-02-01 08:30:07.057000-06:00,64.2733,0.43081074953079224,163.7956,0.3359846770763397,114.9625,70.0,100.0,69.9828
2018-02-01 08:45:03.019000-06:00,64.2733,0.43081074953079224,163.7956,0.3359846770763397,113.1535,70.0,100.0,69.9828
2018-02-01 08:45:03.031000-06:00,64.2733,0.43081074953079224,163.7956,0.3359846770763397,113.1535,70.0,100.0,70.2966
2018-02-01 08:45:06.951000-06:00,64.2733,0.43081074953079224,166.2617,0.3359846770763397,113.1535,70.0,100.0,70.2966
2018-02-01 08:45:06.998000-06:00,64.2733,0.43081074953079224,166.2617,0.4341818392276764,113.1535,70.0,100.0,70.2966
2018-02-01 09:00:03.001000-06:00,64.2733,0.43081074953079224,166.2617,0.4341818392276764,113.9541,70.0,100.0,70.2966
2018-02-01 09:00:03.015000-06:00,64.2733,0.43081074953079224,166.2617,0.4341818392276764,113.9541,70.0,100.0,71.0915
2018-02-01 09:00:06.939000-06:00,64.2733,0.43081074953079224,159.7697,0.4341818392276764,113.9541,70.0,100.0,71.0915
2018-02-01 09:00:06.986000-06:00,64.2733,0.43081074953079224,159.7697,0.12810927629470825,113.9541,70.0,100.0,71.0915
2018-02-01 09:15:03.606000-06:00,64.2733,0.43081074953079224,159.7697,0.12810927629470825,115.4198,70.0,100.0,71.0915
