Date,OA_Enth,OAT,DP_1,Return_Temp,Supply_Temp
4/15/2019 17:00,15.22607367,56.18333333,-0.083333333,66.33333333,70.2
4/15/2019 18:00,14.4303555,52.85,-0.033333333,66.25,70.11666667
4/15/2019 19:00,13.67442267,49.68333333,-0.075,66.2,70.05833333
4/15/2019 20:00,13.22882,47.81666667,-0.091666667,66.125,70
4/15/2019 21:00,12.96225467,46.65,-0.05,66.06666667,70
4/15/2019 22:00,12.89064,45.6,-0.058333333,66,69.98333333
4/15/2019 23:00,12.89064,44.61666667,-0.05,65.95833333,69.9
4/16/2019 0:00,12.89064,44.55,-0.1,65.9,69.9
4/16/2019 1:00,12.89064,45.56666667,-0.041666667,65.81666667,69.8
4/16/2019 2:00,12.94236167,46.6,-0.033333333,65.75,69.8
4/16/2019 3:00,13.10946217,47.31666667,-0.066666667,65.675,69.75
4/16/2019 4:00,13.017955,46.93333333,-0.075,65.6,69.7
4/16/2019 5:00,13.02193333,46.95,-0.05,65.51666667,69.61666667
4/16/2019 6:00,12.994083,46.83333333,-0.058333333,65.43333333,69.6
4/16/2019 7:00,13.28849867,48.06666667,-0.075,65.35,69.5
4/16/2019 8:00,13.84152358,50.38333333,-0.075,65.28333333,69.45
4/16/2019 9:00,14.95552933,55.05,-0.016666667,65.19166667,69.375
4/16/2019 10:00,15.9024345,59.01666667,-0.058333333,65.1,69.3
4/16/2019 11:00,16.199834,60.25,-0.066666667,65.025,69.24166667
4/16/2019 12:00,16.232658,60.4,-0.041666667,64.925,69.19166667
4/16/2019 13:00,16.984612,63,10.89166667,62.50833333,68.35833333
4/16/2019 14:00,17.29295417,64.03333333,14.94166667,58.7,58.84166667
4/16/2019 15:00,17.53664267,64.85,15.04166667,59.06666667,55.86666667
4/16/2019 16:00,17.34765917,64.21666667,14.98333333,58.96666667,55.49166667
4/16/2019 17:00,16.66632383,61.93333333,15.01666667,58.25833333,55.49166667
4/16/2019 18:00,16.13418733,59.98333333,2.458333333,57.81666667,56.56666667
4/16/2019 19:00,15.4528535,57.13333333,-0.033333333,57.73333333,57.1
4/16/2019 20:00,14.86004333,54.65,-0.075,57.89166667,57.675
4/16/2019 21:00,14.3786335,52.63333333,-0.083333333,58.05833333,58.20833333
4/16/2019 22:00,13.84948083,50.41666667,-0.083333333,58.24166667,58.7
4/16/2019 23:00,13.42377183,48.63333333,-0.05,58.4,59.18333333
4/17/2019 0:00,13.3441995,48.3,-0.033333333,58.55833333,59.59166667
4/17/2019 1:00,13.47947217,48.86666667,-0.058333333,58.70833333,59.98333333
4/17/2019 2:00,13.38398533,48.46666667,-0.058333333,58.85,60.375
4/17/2019 3:00,13.208927,47.73333333,-0.033333333,58.96666667,60.73333333
4/17/2019 4:00,13.00204017,46.86666667,-0.066666667,59.09166667,61.05
4/17/2019 5:00,12.95429733,46.66666667,-0.083333333,59.2,61.36666667
4/17/2019 6:00,12.9383835,46.6,-0.05,59.325,61.63333333
4/17/2019 7:00,12.95429717,46.66666667,-0.075,59.4,61.89166667
4/17/2019 8:00,13.0656975,47.13333333,-0.041666667,59.5,62.125
4/17/2019 9:00,13.00999733,46.9,-0.05,59.65833333,62.43333333
4/17/2019 10:00,12.89064,45.51666667,-0.058333333,59.9,62.75833333
4/17/2019 11:00,13.0219335,46.65,-0.05,60.14166667,63.13333333
4/17/2019 12:00,13.797759,50.2,-0.05,60.39166667,63.48333333
4/17/2019 13:00,14.14389642,51.65,-0.058333333,60.63333333,63.825
4/17/2019 14:00,14.60939183,53.6,-0.066666667,60.83333333,64.11666667
4/17/2019 15:00,14.45024833,52.93333333,-0.058333333,61.025,64.39166667
4/17/2019 16:00,15.130587,55.78333333,-0.033333333,61.20833333,64.65
4/17/2019 17:00,15.719419,58.25,-0.066666667,61.375,64.9
4/17/2019 18:00,15.7313545,58.3,-0.1,61.525,65.13333333
4/17/2019 19:00,15.52048933,57.41666667,-0.066666667,61.68333333,65.34166667
4/17/2019 20:00,15.44887467,57.11666667,-0.041666667,61.80833333,65.55
4/17/2019 21:00,15.5682325,57.61666667,-0.058333333,61.95,65.74166667
4/17/2019 22:00,15.512532,57.38333333,-0.083333333,62.075,65.93333333
4/17/2019 23:00,15.78705508,58.53333333,-0.058333333,62.175,66.10833333
4/18/2019 0:00,15.79103342,58.55,-0.05,62.28333333,66.25833333
4/18/2019 1:00,15.42102433,57,-0.066666667,62.39166667,66.425
4/18/2019 2:00,14.780471,54.31666667,-0.075,62.475,66.56666667
4/18/2019 3:00,14.46616275,53,-0.05,62.56666667,66.7
4/18/2019 4:00,14.07228208,51.35,-0.066666667,62.6,66.80833333
4/18/2019 5:00,13.48742883,48.9,-0.075,62.675,66.925
4/18/2019 6:00,13.061719,47.11666667,-0.05,62.73333333,67
4/18/2019 7:00,13.006019,46.88333333,-0.05,62.8,67.1
4/18/2019 8:00,12.89064,45.45,-0.091666667,62.825,67.16666667
4/18/2019 9:00,12.89064,44.76666667,-0.033333333,62.95833333,67.325
4/18/2019 10:00,12.89064,44.3,-0.058333333,63.13333333,67.51666667
4/18/2019 11:00,12.89064,44.48333333,-0.058333333,63.3,67.7
4/18/2019 12:00,12.89064,44.41666667,-0.033333333,63.44166667,67.85833333
4/18/2019 13:00,12.89064,44.7,-0.075,63.56666667,68.00833333
4/18/2019 14:00,12.89064,44.01666667,-0.05,63.675,68.10833333
4/18/2019 15:00,12.89064,43.68333333,-0.033333333,63.75,68.21666667
4/18/2019 16:00,12.89064,43.43333333,-0.05,63.8,68.3
4/18/2019 17:00,12.89064,44.38333333,-0.058333333,63.89166667,68.325
4/18/2019 18:00,12.89064,43.93333333,-0.041666667,63.9,68.4
4/18/2019 19:00,12.89064,42.68333333,-0.058333333,63.98333333,68.475
4/18/2019 20:00,12.89064,42.73333333,-0.058333333,64,68.5
4/18/2019 21:00,12.89064,42.31666667,-0.033333333,64,68.5
4/18/2019 22:00,12.89064,41.88333333,-0.066666667,64,68.5
4/18/2019 23:00,12.89064,41.1,-0.058333333,64,68.5
4/19/2019 0:00,12.89064,40.75,-0.041666667,64,68.5
4/19/2019 1:00,12.89064,40.6,-0.075,64,68.5
4/19/2019 2:00,12.89064,40.4,-0.075,63.99166667,68.5
4/19/2019 3:00,12.89064,39.28333333,-0.05,63.9,68.48333333
4/19/2019 4:00,12.89064,37.48333333,-0.066666667,63.9,68.4
4/19/2019 5:00,12.89064,36.75,-0.008333333,63.85,68.39166667
4/19/2019 6:00,12.89064,36.68333333,0.008333333,63.8,68.3
4/19/2019 7:00,12.89064,38.88333333,-0.05,63.74166667,68.3
4/19/2019 8:00,12.89064,41.85,-0.016666667,63.7,68.24166667
4/19/2019 9:00,12.89064,44.46666667,0.016666667,63.6,68.15833333
4/19/2019 10:00,13.08559067,47.11666667,0.025,63.55,68.1
4/19/2019 11:00,13.60280808,49.38333333,0.058333333,63.475,68.03333333
4/19/2019 12:00,14.14389675,51.65,0.066666667,63.4,67.96666667
4/19/2019 13:00,14.62530617,53.66666667,0.058333333,63.35833333,67.9
4/19/2019 14:00,15.00725083,55.26666667,0.091666667,63.3,67.88333333
4/19/2019 15:00,15.2260735,56.18333333,0.033333333,63.20833333,67.8
4/19/2019 16:00,15.34941,56.7,-0.058333333,63.2,67.8
4/19/2019 17:00,15.34543117,56.68333333,-0.075,63.2,67.8
4/19/2019 18:00,15.15843767,55.9,-0.075,63.15833333,67.8
4/19/2019 19:00,14.561649,53.4,-0.058333333,63.10833333,67.8
4/19/2019 20:00,13.742059,49.96666667,-0.066666667,63.1,67.8
4/19/2019 21:00,13.15720583,47.51666667,-0.066666667,63.1,67.89166667
4/19/2019 22:00,12.89064,44.95,-0.066666667,63.1,67.9
4/19/2019 23:00,12.89064,42.8,-0.041666667,63.1,67.9
4/20/2019 0:00,12.89064,40.53333333,-0.058333333,63.075,67.94166667
4/20/2019 1:00,12.89064,39.6,-0.041666667,63,67.99166667
4/20/2019 2:00,12.89064,37.4,-0.075,63,68
4/20/2019 3:00,12.89064,36.06666667,-0.058333333,63,67.98333333
4/20/2019 4:00,12.89064,36.01666667,-0.058333333,62.90833333,67.91666667
4/20/2019 5:00,12.89064,34.98333333,-0.05,62.85833333,67.9
4/20/2019 6:00,12.89064,34.88333333,0.033333333,62.8,67.9
4/20/2019 7:00,12.89064,39.25,0.075,62.73333333,67.84166667
4/20/2019 8:00,12.89461867,44.65,-0.016666667,62.65,67.8
4/20/2019 9:00,13.52721475,49.06666667,-0.05,62.6,67.70833333
4/20/2019 10:00,14.5457345,53.33333333,-0.033333333,62.54166667,67.7
4/20/2019 11:00,15.3175815,56.56666667,-0.075,62.5,67.625
4/20/2019 12:00,15.96211333,59.26666667,-0.083333333,62.4,67.6
4/20/2019 13:00,16.38185517,60.95,-0.033333333,62.4,67.6
4/20/2019 14:00,16.8155215,62.43333333,-0.058333333,62.4,67.6
4/20/2019 15:00,17.01445117,63.1,-0.041666667,62.4,67.6
4/20/2019 16:00,17.1387835,63.51666667,-0.05,62.4,67.6
4/20/2019 17:00,17.13381017,63.5,-0.066666667,62.4,67.6
4/20/2019 18:00,16.8354145,62.5,-0.041666667,62.475,67.69166667
4/20/2019 19:00,16.02378133,59.51666667,-0.058333333,62.5,67.75
4/20/2019 20:00,15.1305875,55.78333333,-0.066666667,62.59166667,67.85
4/20/2019 21:00,14.52982025,53.26666667,-0.066666667,62.6,67.90833333
4/20/2019 22:00,14.23540425,52.03333333,-0.058333333,62.65833333,68.025
4/20/2019 23:00,14.00464567,51.06666667,-0.083333333,62.7,68.1
4/21/2019 0:00,14.10411067,51.48333333,-0.05,62.8,68.2
4/21/2019 1:00,13.78582333,50.15,-0.041666667,62.8,68.3
4/21/2019 2:00,13.41581467,48.6,-0.066666667,62.8,68.30833333
4/21/2019 3:00,13.22086283,47.78333333,-0.091666667,62.8,68.4
4/21/2019 4:00,13.28452058,48.05,-0.066666667,62.8,68.43333333
4/21/2019 5:00,13.15720492,47.51666667,-0.05,62.80833333,68.5
4/21/2019 6:00,13.053762,47.08333333,-0.05,62.84166667,68.5
4/21/2019 7:00,13.877331,50.53333333,-0.016666667,62.825,68.5
4/21/2019 8:00,15.09875867,55.65,-0.016666667,62.81666667,68.5
4/21/2019 9:00,17.152708,63.53333333,-0.075,62.8,68.5
4/21/2019 10:00,18.978882,69.68333333,-0.075,62.8,68.5
4/21/2019 11:00,20.5305335,74.8,-0.041666667,62.8,68.5
4/21/2019 12:00,21.88424983,78.71666667,-0.066666667,62.8,68.5
4/21/2019 13:00,22.248292,79.73333333,-0.041666667,62.86666667,68.575
4/21/2019 14:00,22.71378683,81.03333333,-0.058333333,62.9,68.625
4/21/2019 15:00,22.75556217,81.15,-0.05,62.98333333,68.69166667
4/21/2019 16:00,22.1528045,79.46666667,-0.05,63.01666667,68.75
4/21/2019 17:00,21.83053867,78.56666667,-0.066666667,63.125,68.84166667
4/21/2019 18:00,21.40681783,77.38333333,-0.041666667,63.2,68.95833333
4/21/2019 19:00,20.41415933,74.43333333,-0.1,63.31666667,69.075
4/21/2019 20:00,19.33695483,70.88333333,-0.05,63.4,69.21666667
4/21/2019 21:00,18.91920383,69.48333333,-0.058333333,63.5,69.34166667
4/21/2019 22:00,18.5959425,68.4,-0.025,63.6,69.475
4/21/2019 23:00,18.00909917,66.43333333,-0.058333333,63.69166667,69.6
4/22/2019 0:00,17.432205,64.5,-0.075,63.79166667,69.73333333
4/22/2019 1:00,16.765789,62.26666667,-0.066666667,63.86666667,69.83333333
4/22/2019 2:00,16.12523533,59.95,-0.066666667,63.95,69.95833333
4/22/2019 3:00,15.8149055,58.65,-0.05,64,70.04166667
4/22/2019 4:00,15.67167583,58.05,-0.066666667,64.075,70.14166667
4/22/2019 5:00,15.26585933,56.35,-0.066666667,64.1,70.2
4/22/2019 6:00,15.21811617,56.15,-0.058333333,64.2,70.25
4/22/2019 7:00,16.4375555,61.1,-0.05,64.225,70.34166667
4/22/2019 8:00,17.476964,64.65,-0.058333333,64.3,70.4
4/22/2019 9:00,17.95439433,66.25,-0.058333333,64.4,70.45833333
4/22/2019 10:00,19.58064317,71.7,10.89166667,61.95833333,57.96666667
4/22/2019 11:00,20.59419133,75.03333333,14.94166667,60.39166667,51.40833333
4/22/2019 12:00,21.52617633,77.71666667,14.95,59.5,50.36666667
4/22/2019 13:00,21.5440805,77.76666667,15,60.38333333,49.10833333
4/22/2019 14:00,22.43926367,80.26666667,14.96666667,61.81666667,47.075
4/22/2019 15:00,22.20651633,79.61666667,15.01666667,60.3,46.29166667
4/22/2019 16:00,22.77943367,81.21666667,15,59.40833333,47.55833333
4/22/2019 17:00,22.26022717,79.76666667,15.05833333,57.73333333,49.80833333
4/22/2019 18:00,20.816992,75.66666667,14.80833333,59.075,48.78333333
4/22/2019 19:00,17.835036,65.85,8.783333333,56.75833333,49.31666667
4/22/2019 20:00,15.98200608,59.3,-0.066666667,54.99166667,50.05
4/22/2019 21:00,14.96348683,55.08333333,-0.058333333,55.41666667,51.225
4/22/2019 22:00,14.2155115,51.95,-0.066666667,55.86666667,52.275
4/22/2019 23:00,13.62270125,49.46666667,-0.041666667,56.325,53.25
4/23/2019 0:00,13.26860583,47.98333333,-0.041666667,56.73333333,54.125
4/23/2019 1:00,12.91848983,46.33333333,-0.066666667,57.13333333,54.95833333
4/23/2019 2:00,12.89064,44.95,-0.066666667,57.45833333,55.725
4/23/2019 3:00,12.89064,44.83333333,-0.058333333,57.79166667,56.43333333
4/23/2019 4:00,12.89064,44.53333333,-0.058333333,58.1,57.1
4/23/2019 5:00,12.89064,44.41666667,-0.041666667,58.36666667,57.69166667
4/23/2019 6:00,12.89064,44.38333333,-0.066666667,58.68333333,58.30833333
4/23/2019 7:00,12.89064,44.78333333,-0.075,59.08333333,59.00833333
4/23/2019 8:00,12.94634017,46.36666667,-0.058333333,59.50833333,59.725
4/23/2019 9:00,13.42377133,48.63333333,-0.058333333,59.93333333,60.425
4/23/2019 10:00,14.11883145,51.565,-0.065,60.37,61.17
4/23/2019 11:00,14.83020406,54.5625,-0.08125,60.78125,61.775
4/23/2019 12:00,15.4180405,56.99375,-0.09375,61.1625,62.375
4/23/2019 13:00,16.00736988,59.475,-0.075,61.60625,63.03125
4/23/2019 14:00,16.399758,61.025,4.45625,61.45625,59.25
4/23/2019 15:00,16.7210295,62.11666667,14.81666667,53.56666667,52.03333333
4/23/2019 16:00,16.80060217,62.38333333,14.96666667,51.04166667,54.53333333
4/23/2019 17:00,16.76081633,62.25,15.01666667,51.375,55.8
4/23/2019 18:00,16.54696617,61.53333333,2.466666667,51.35,55.775
4/23/2019 19:00,15.98996358,59.38333333,-0.066666667,52,56.70833333
4/23/2019 20:00,15.0112295,55.28333333,-0.075,52.70833333,57.525
4/23/2019 21:00,14.23540408,52.03333333,-0.066666667,53.4,58.31666667
4/23/2019 22:00,14.30701892,52.33333333,-0.066666667,54.04166667,59.05
4/23/2019 23:00,13.97679567,50.95,-0.066666667,54.63333333,59.73333333
4/24/2019 0:00,13.43172833,48.66666667,-0.05,55.175,60.4
4/24/2019 1:00,12.95031883,46.08333333,-0.058333333,55.7,60.99166667
4/24/2019 2:00,12.89064,43.11666667,-0.05,56.18333333,61.55833333
4/24/2019 3:00,12.89064,41.66666667,-0.066666667,56.61666667,62.05833333
4/24/2019 4:00,12.89064,40.73333333,-0.058333333,57.05,62.54166667
4/24/2019 5:00,12.89064,39.73333333,-0.041666667,57.43333333,62.99166667
4/24/2019 6:00,12.89064,39.96666667,-0.083333333,57.84166667,63.40833333
4/24/2019 7:00,13.15720567,45.85,-0.041666667,58.35,63.925
4/24/2019 8:00,14.637242,53.71666667,-0.091666667,58.88333333,64.46666667
4/24/2019 9:00,15.78307642,58.51666667,-0.066666667,59.40833333,64.98333333
4/24/2019 10:00,16.7508695,62.21666667,8.441666667,58.04166667,57.275
4/24/2019 11:00,17.54161567,64.86666667,14.8,60.00833333,51.96666667
4/24/2019 12:00,18.2130025,67.11666667,15.00833333,58.89166667,50.26666667
4/24/2019 13:00,18.80979233,69.11666667,14.95,58.025,49.80833333
4/24/2019 14:00,18.909258,69.45,15.04166667,57.74166667,49.29166667
4/24/2019 15:00,18.784926,69.03333333,15.09166667,55.45833333,49.26666667
4/24/2019 16:00,17.9991535,66.4,15.00833333,54.40833333,50.2
4/24/2019 17:00,17.18354167,63.66666667,15.01666667,55.53333333,52.05
4/24/2019 18:00,16.5221005,61.43333333,15.00833333,55.78333333,53.04166667
4/24/2019 19:00,15.79103383,58.55,7.516666667,53.28333333,52.975
4/24/2019 20:00,15.05101567,55.45,-0.066666667,53.25833333,53.45833333
4/24/2019 21:00,14.50594858,53.16666667,-0.066666667,54.05833333,54.59166667
4/24/2019 22:00,14.23142558,52.01666667,-0.058333333,54.79166667,55.63333333
4/24/2019 23:00,13.9370095,50.78333333,-0.058333333,55.475,56.63333333
4/25/2019 0:00,13.83356633,50.35,-0.083333333,56.1,57.51666667
4/25/2019 1:00,13.49936458,48.95,-0.058333333,56.68333333,58.34166667
4/25/2019 2:00,13.13333358,47.41666667,-0.05,57.225,59.13333333
4/25/2019 3:00,12.898597,46.18333333,-0.058333333,57.71666667,59.825
4/25/2019 4:00,12.89064,45.25,-0.05,58.18333333,60.5
4/25/2019 5:00,12.89064,44.98333333,-0.066666667,58.6,61.1
4/25/2019 6:00,12.89064,44.95,-0.083333333,59.04166667,61.7
4/25/2019 7:00,13.98077433,50.96666667,-0.025,59.55,62.35
4/25/2019 8:00,15.92332217,59.08333333,3.016666667,59.78333333,61.26666667
4/25/2019 9:00,16.87520033,62.63333333,14.025,59.025,52.34166667
4/25/2019 10:00,18.06877867,66.63333333,14.99166667,59.4,51.49166667
4/25/2019 11:00,18.65064833,68.58333333,14.89166667,59.05833333,49.09166667
4/25/2019 12:00,19.37674083,71.01666667,15.10833333,57.91666667,48.49166667
4/25/2019 13:00,19.40658033,71.11666667,15.04166667,58.3,48.03333333
4/25/2019 14:00,17.98423417,66.35,15.06666667,56.96666667,49.2
4/25/2019 15:00,16.515138,61.38333333,14.875,57.28333333,52.80833333
4/25/2019 16:00,15.63188983,57.88333333,2.45,56.59166667,54.96666667
4/25/2019 17:00,14.70885633,54.01666667,-0.083333333,57.05833333,55.83333333
4/25/2019 18:00,14.50197017,53.15,-0.083333333,57.7,56.76666667
4/25/2019 19:00,14.0269259,51.14,-0.02,58.325,57.7
4/25/2019 20:00,13.85743767,50.45,-0.075,58.8,58.46666667
4/25/2019 21:00,13.8733525,50.51666667,-0.05,59.28333333,59.21666667
4/25/2019 22:00,13.9012025,50.63333333,-0.058333333,59.725,59.91666667
4/25/2019 23:00,13.94894533,50.83333333,-0.058333333,60.13333333,60.56666667
4/26/2019 0:00,13.78582308,50.15,-0.041666667,60.5,61.16666667
4/26/2019 1:00,13.35215708,48.33333333,-0.058333333,60.84166667,61.73333333
4/26/2019 2:00,13.11344067,47.33333333,-0.058333333,61.15,62.24166667
4/26/2019 3:00,13.03784783,46.88333333,-0.083333333,61.425,62.71666667
4/26/2019 4:00,13.36409233,48.38333333,-0.05,61.7,63.16666667
4/26/2019 5:00,13.00601883,46.88333333,-0.075,61.91666667,63.55
4/26/2019 6:00,12.910533,46.41666667,-0.075,62.19166667,63.96666667
4/26/2019 7:00,13.35215625,48.33333333,-0.05,62.54166667,64.45
4/26/2019 8:00,13.80571617,50.23333333,-0.025,62.90833333,64.95833333
4/26/2019 9:00,14.12002517,51.55,-0.05,63.275,65.45833333
4/26/2019 10:00,14.50594867,53.16666667,-0.05,63.61666667,65.925
4/26/2019 11:00,14.959508,55.06666667,-0.05,63.975,66.38333333
4/26/2019 12:00,15.27381667,56.38333333,-0.05,64.325,66.83333333
4/26/2019 13:00,15.49263933,57.3,-0.058333333,64.65833333,67.28333333
4/26/2019 14:00,15.73931167,58.33333333,-0.066666667,65.01666667,67.73333333
4/26/2019 15:00,15.92630567,59.11666667,-0.075,65.34166667,68.19166667
4/26/2019 16:00,15.96609183,59.28333333,-0.083333333,65.70833333,68.625
4/26/2019 17:00,15.81092633,58.63333333,-0.05,66.03333333,69.05
4/26/2019 18:00,15.48468217,57.26666667,-0.05,66.34166667,69.45
4/26/2019 19:00,14.96746517,55.1,-0.05,66.625,69.84166667
4/26/2019 20:00,14.18766092,51.83333333,-0.05,66.86666667,70.16666667
4/26/2019 21:00,13.61474367,49.43333333,-0.058333333,67.08333333,70.48333333
4/26/2019 22:00,13.061719,47.11666667,-0.05,67.275,70.75
4/26/2019 23:00,12.89064,45.26666667,-0.041666667,67.45,71
4/27/2019 0:00,12.89064,43.4,-0.05,67.59166667,71.21666667
4/27/2019 1:00,12.89064,43.5,-0.075,67.7,71.38333333
4/27/2019 2:00,12.89064,42.45,-0.025,67.79166667,71.53333333
4/27/2019 3:00,12.89064,41.8,-0.05,67.89166667,71.68333333
4/27/2019 4:00,12.89064,40.85,-0.05,67.9,71.76666667
4/27/2019 5:00,12.89064,40.21666667,-0.058333333,67.925,71.875
4/27/2019 6:00,12.89064,39.41666667,-0.033333333,68,71.9
4/27/2019 7:00,12.89064,38.96666667,-0.033333333,67.99166667,71.9
4/27/2019 8:00,12.89064,38.75,-0.05,67.93333333,71.90833333
4/27/2019 9:00,12.89064,38.83333333,-0.05,67.9,71.96666667
4/27/2019 10:00,12.89064,39.28333333,-0.083333333,67.9,71.9
4/27/2019 11:00,12.89064,40.26666667,-0.075,67.89166667,71.9
4/27/2019 12:00,12.89064,41.1,-0.041666667,67.80833333,71.9
4/27/2019 13:00,12.89064,41.4,-0.05,67.75,71.89166667
4/27/2019 14:00,12.89064,36.26666667,-0.033333333,67.7,71.8
4/27/2019 15:00,12.89064,34.31666667,-0.05,67.625,71.75833333
4/27/2019 16:00,12.89064,31.76666667,-0.05,67.675,71.79166667
4/27/2019 17:00,12.89064,31.71666667,-0.05,67.70833333,71.85833333
4/27/2019 18:00,12.89064,31.95,-0.05,67.8,71.9
4/27/2019 19:00,12.89064,32.11666667,-0.05,67.9,71.99166667
4/27/2019 20:00,12.89064,32.31666667,-0.033333333,67.95,72.09166667
4/27/2019 21:00,12.89064,32.58333333,-0.058333333,68.04166667,72.11666667
4/27/2019 22:00,12.89064,32.36666667,-0.05,68.1,72.2
4/27/2019 23:00,12.89064,31.26666667,-0.066666667,68.16666667,72.25
4/28/2019 0:00,12.89064,30.53333333,-0.041666667,68.24166667,72.3
4/28/2019 1:00,12.89064,30.45,-0.05,68.3,72.36666667
4/28/2019 2:00,12.89064,29.71666667,-0.05,68.325,72.40833333
4/28/2019 3:00,12.89064,29.55,-0.05,68.4,72.5
4/28/2019 4:00,12.89064,28.4,-0.066666667,68.49166667,72.51666667
4/28/2019 5:00,12.89064,27.45,-0.041666667,68.5,72.6
4/28/2019 6:00,12.89064,28.36666667,-0.041666667,68.5,72.6
4/28/2019 7:00,12.89064,32.96666667,-0.075,68.6,72.61666667
4/28/2019 8:00,12.89064,37.46666667,-0.025,68.6,72.7
4/28/2019 9:00,12.89064,41.56666667,-0.066666667,68.56666667,72.60833333
4/28/2019 10:00,12.93042583,45.3,-0.075,68.5,72.6
4/28/2019 11:00,13.7380805,49.95,-0.041666667,68.45833333,72.525
4/28/2019 12:00,14.63724217,53.71666667,-0.033333333,68.36666667,72.46666667
4/28/2019 13:00,15.05499467,55.46666667,-0.075,68.3,72.4
4/28/2019 14:00,15.3056455,56.51666667,-0.041666667,68.21666667,72.3
4/28/2019 15:00,15.40511033,56.93333333,-0.008333333,68.13333333,72.25
4/28/2019 16:00,15.10671617,55.68333333,-0.033333333,68.09166667,72.2
4/28/2019 17:00,14.8680005,54.68333333,-0.075,68,72.10833333
4/28/2019 18:00,14.199597,51.88333333,-0.041666667,67.91666667,72.1
4/28/2019 19:00,13.57893642,49.28333333,-0.041666667,67.88333333,72.025
4/28/2019 20:00,13.0617195,47.11666667,-0.041666667,67.78333333,71.98333333
4/28/2019 21:00,12.90257583,45.95,-0.008333333,67.7,71.9
4/28/2019 22:00,12.89064,45.18333333,-0.008333333,67.65,71.9
4/28/2019 23:00,12.89064,44.58333333,-0.083333333,67.55833333,71.8
4/29/2019 0:00,12.89064,43.93333333,-0.041666667,67.46666667,71.71666667
4/29/2019 1:00,12.89064,43.16666667,-0.033333333,67.375,71.68333333
4/29/2019 2:00,12.89064,42.21666667,-0.05,67.26666667,71.58333333
4/29/2019 3:00,12.89064,40.58333333,-0.041666667,67.16666667,71.5
4/29/2019 4:00,12.89064,40.73333333,-0.025,67.05,71.41666667
4/29/2019 5:00,12.89064,41.5,-0.075,66.94166667,71.30833333
4/29/2019 6:00,12.89064,41.1,-0.05,66.825,71.225
4/29/2019 7:00,12.89064,41.53333333,-0.058333333,66.83333333,71.24166667
4/29/2019 8:00,12.89064,41.75,-0.066666667,66.94166667,71.3
4/29/2019 9:00,12.89064,42.38333333,-0.041666667,67.05,71.425
4/29/2019 10:00,12.89064,43.3,-0.025,67.18333333,71.54166667
4/29/2019 11:00,12.89064,44.38333333,-0.05,67.35,71.66666667
4/29/2019 12:00,12.91053283,45.75,-0.066666667,67.51666667,71.84166667
4/29/2019 13:00,13.53517192,49.1,-0.041666667,67.66666667,71.95
4/29/2019 14:00,14.1836825,51.81666667,-0.058333333,67.83333333,72.125
4/29/2019 15:00,14.51788383,53.21666667,-0.05,67.98333333,72.25833333
4/29/2019 16:00,14.49003442,53.1,-0.033333333,68.13333333,72.425
4/29/2019 17:00,14.13593942,51.61666667,-0.066666667,68.25833333,72.54166667
4/29/2019 18:00,13.88926667,50.58333333,-0.05,68.33333333,72.625
4/29/2019 19:00,13.85743767,50.45,-0.075,68.43333333,72.7
4/29/2019 20:00,13.33226367,48.25,-0.083333333,68.5,72.76666667
4/29/2019 21:00,12.89064,45.98333333,-0.041666667,68.5,72.8
4/29/2019 22:00,12.89064,45.4,-0.05,68.54166667,72.8
4/29/2019 23:00,12.89064,44.96666667,-0.058333333,68.59166667,72.8
4/30/2019 0:00,12.89064,44.58333333,-0.033333333,68.6,72.8
4/30/2019 1:00,12.89064,43.66666667,-0.033333333,68.56666667,72.8
4/30/2019 2:00,12.89064,43.36666667,-0.083333333,68.5,72.73333333
4/30/2019 3:00,12.89064,42.6,-0.083333333,68.5,72.7
4/30/2019 4:00,12.89064,42.41666667,-0.066666667,68.5,72.65
4/30/2019 5:00,12.89064,41.85,-0.058333333,68.40833333,72.6
4/30/2019 6:00,12.89064,41.3,-0.05,68.39166667,72.50833333
4/30/2019 7:00,12.89064,41.3,-0.083333333,68.40833333,72.53333333
4/30/2019 8:00,12.89064,41.2,-0.058333333,68.50833333,72.61666667
4/30/2019 9:00,12.89064,42.3,-0.016666667,68.63333333,72.73333333
4/30/2019 10:00,12.89064,42.8,-0.016666667,68.76666667,72.85833333
4/30/2019 11:00,12.89064,43.11666667,-0.066666667,68.93333333,72.98333333
4/30/2019 12:00,12.89064,45.01666667,-0.025,69.05833333,73.125
4/30/2019 13:00,12.89064,44.53333333,-0.041666667,69.20833333,73.25
4/30/2019 14:00,12.89064,43.55,-0.041666667,69.35833333,73.41666667
4/30/2019 15:00,12.89064,42.7,-0.041666667,69.49166667,73.55833333
4/30/2019 16:00,12.89064,42.15,-0.05,69.6,73.65833333
4/30/2019 17:00,12.89064,42.35,-0.05,69.68333333,73.76666667
4/30/2019 18:00,12.89064,41.48333333,-0.033333333,69.70833333,73.8
4/30/2019 19:00,12.89064,40.73333333,-0.058333333,69.76666667,73.8
4/30/2019 20:00,12.89064,40.16666667,-0.058333333,69.775,73.8
4/30/2019 21:00,12.89064,39.86666667,-0.066666667,69.7,73.8
4/30/2019 22:00,12.89064,40.1,-0.058333333,69.7,73.775
4/30/2019 23:00,12.89064,40.08333333,-0.066666667,69.6,73.7
5/1/2019 0:00,12.89064,40.1,-0.05,69.6,73.60833333
